2018,联合基金项目,A01,1,U1860103,E04,基于低能界面和强磁场调控的强有序析出增强超高强钢合金设计及强韧化机制,左小伟,东北大学,50,2019-01至2021-12
2018,联合基金项目,A01,2,U1803241,L08,基于遥感的新疆水资源适应性利用理论方法及配置-调控模型研究,左其亭,郑州大学,258,2019-01至2022-12
2018,联合基金项目,A01,3,U1830204,A06,多重瞬发辐射环境下化学膜性能退化机理及损伤行为研究,祖小涛,电子科技大学,256,2019-01至2022-12
2018,联合基金项目,A01,4,U1810203,D071103,沁水煤田采空区场地高速铁路路基灾变机制与防控,邹友峰,河南理工大学,261,2019-01至2022-12
2018,联合基金项目,A01,5,U1802233,L06,自噬-溶酶体途径在南方根结线虫J2幼虫抵抗饥饿和病原微生物中的作用机制,邹成钢,云南大学,220,2019-01至2022-12
2018,联合基金项目,A01,6,U1836221,F060404,基于知识的智能机器翻译方法研究,宗成庆,中国科学院自动化研究所,260,2019-01至2022-12
2018,联合基金项目,A01,7,U1832117,A0806,大规模中子探测器的分布式触发与读出的关键技术研究,庄建,中国科学院高能物理研究所,54,2019-01至2021-12
2018,联合基金项目,A01,8,U1831118,A0904,面向FAST射电望远镜数据预处理和压缩传输研究,祝永新,中国科学院上海高等研究院,42,2019-01至2021-12
2018,联合基金项目,A01,9,U1809218,E030701,连续碳纤维增強热塑性复合材料汽车件的设计、热压成型及性能优化研究,祝颖丹,中国科学院宁波材料技术与工程研究所,200,2019-01至2022-12
2018,联合基金项目,A01,10,U1836212,F020605,基于区块链的数据隐蔽传输机制研究,祝烈煌,北京理工大学,258,2019-01至2022-12
2018,联合基金项目,A01,11,U1834207,E080701,风-浪联合作用下高速铁路桥梁行车安全性及控制方法研究,祝兵,西南交通大学,229,2019-01至2022-12
2018,联合基金项目,A01,12,U1867210,A050302,全伽玛径迹追踪和瞬发伽玛射线多举测量新技术研究,竺礼华,北京航空航天大学,270,2019-01至2022-12
2018,联合基金项目,A01,13,U1809214,D0605,中国东海近岸油品大规模污染应急及治理关键技术研究,竺柏康,浙江海洋大学,194,2019-01至2022-12
2018,联合基金项目,A01,14,U1809207,F030112,基于智能闭环建模的燃煤电厂新一代自适应控制与优化,朱豫才,浙江大学,199,2019-01至2022-12
2018,联合基金项目,A01,15,U1833125,F01,空管设备飞行校验的综合性能可信评估方法研究,朱衍波,北京航空航天大学,32,2019-01至2021-12
2018,联合基金项目,A01,16,U1801258,L04,有机分子蓝光材料及OLED器件,朱旭辉,华南理工大学,255,2019-01至2022-12
2018,联合基金项目,A01,17,U1813219,E0501,移动机器人在具有高动态复杂度的大型公共室内环境中的定位与导航关键技术,朱晓蕊,哈尔滨工业大学,291,2019-01至2022-12
2018,联合基金项目,A01,18,U1862106,B08,基于多尺度协同晶化的ZSM-5纳米薄层沸石低成本合成及其催化性能研究,朱小春,中国石油大学（北京）,42,2019-01至2021-12
2018,联合基金项目,A01,19,U1810209,E060408,焦炉烟气多污染物协同控制及资源化基础研究,朱廷钰,中国科学院过程工程研究所,260,2019-01至2022-12
2018,联合基金项目,A01,20,U1864211,E0504,新能源汽车车身碳纤维复合材料/铝合金粘铆连接结构服役性能研究,朱平,上海交通大学,210,2019-01至2022-12
2018,联合基金项目,A01,21,U1865104,E090701,基于颗粒破碎的堆石料长期变形特性与分数阶弹粘塑性模型研究,朱俊高,河海大学,50,2019-01至2021-12
2018,联合基金项目,A01,22,U1804184,L02,养殖场抗生素使用对细菌耐药性及抗生素抗性基因分布的影响,朱静媛,郑州大学,48,2019-01至2021-12
2018,联合基金项目,A01,23,U1830116,A06,基于超薄结构人工表面等离激元的太赫兹传感研究,朱锦锋,厦门大学,62,2019-01至2021-12
2018,联合基金项目,A01,24,U1805234,L01,海洋产黄青霉淬灭耐药性细菌群体感应的“动态”分子机理研究,朱虎,福建师范大学,222,2019-01至2022-12
2018,联合基金项目,A01,25,U1806225,E080505,海洋环境下高耐久FRP筋海水海砂混凝土材料与结构设计基础理论研究,朱德举,湖南大学,280,2019-01至2022-12
2018,联合基金项目,A01,26,U1804124,L04,大电流作用下Mo-Al2O3钼丝的组织与力学性能演变及损伤机制,周玉成,河南科技大学,49,2019-01至2021-12
2018,联合基金项目,A01,27,U1862111,B08,高效可见光光解硫化氢制氢用硫化物的设计及性能研究,周莹,西南石油大学,42,2019-01至2021-12
2018,联合基金项目,A01,28,U1832174,A0802,氧化钛负载贵金属催化剂的金属-载体强相互作用原位动态研究,周燕,中国科学院大连化学物理研究所,54,2019-01至2021-12
2018,联合基金项目,A01,29,U1832103,A0801,Σ超子的电磁形状因子和相位角测量,周小蓉,中国科学技术大学,54,2019-01至2021-12
2018,联合基金项目,A01,30,U1865204,E090801,特高土心墙堆石坝长期变形特性和开裂机理研究,周伟,武汉大学,290,2019-01至2022-12
2018,联合基金项目,A01,31,U1804232,L15,群居型飞蝗迁飞的分子调控机制,周树堂,河南大学,209,2019-01至2022-12
2018,联合基金项目,A01,32,U1866204,E0704,含大规模新能源的交直流混联电力系统调度运营理论与方法研究,周明,华北电力大学,260,2019-01至2022-12
2018,联合基金项目,A01,33,U1834203,E0705,高速动车组牵引变压器轻量化理论与方法研究,周利军,西南交通大学,229,2019-01至2022-12
2018,联合基金项目,A01,34,U1832119,A0806,微米级高分辨中子成像探测器物理与关键技术研究,,周健荣,中国科学院高能物理研究所,56,2019-01至2021-12
2018,联合基金项目,A01,35,U1865202,E090103,雅砻江流域流量传播规律和来水预报及梯级电站优化调控与风险决策研究,周建中,华中科技大学,290,2019-01至2022-12
2018,联合基金项目,A01,36,U1832188,A0802,土壤固碳效率差异机制分析－以红壤为例,周虎,中国科学院南京土壤研究所,52,2019-01至2021-12
2018,联合基金项目,A01,37,U1801251,L04,基于高镍三元或富锂锰基层状正极与硅碳负极的高比能动力锂电池研究,周豪慎,南京大学,255,2019-01至2022-12
2018,联合基金项目,A01,38,U1809208,F030608,城市森林资源智能监测及其生态功能智慧感知研究,周国模,浙江农林大学,197,2019-01至2022-12
2018,联合基金项目,A01,39,U1808203,C200503,辽东湾主要海珍品热加工过程质构形成的分子机制,周大勇,大连工业大学,253,2019-01至2022-12
2018,联合基金项目,A01,40,U1860202,E04,磁控电渣重熔过程中熔滴-渣池-金属熔池传输特性及凝固组织演变规律研究,钟云波,上海大学,280,2019-01至2022-12
2018,联合基金项目,A01,41,U1832173,A0801,BESIII,上Λ超子激发态和赝标粒子的理论和实验联合研究,钟显辉,湖南师范大学,54,2019-01至2021-12
2018,联合基金项目,A01,42,U1804173,L02,CK1ε通过介导MTSS1磷酸化调控结肠癌转移的机制研究,钟加滕,新乡医学院,48,2019-01至2021-12
2018,联合基金项目,A01,43,U1866603,E070403,电力变压器多参量自适应保护与安全运行基础研究,郑玉平,国网电力科学研究院有限公司,1200,2019-01至2022-12
2018,联合基金项目,A01,44,U1802284,L02,基于基因组和转录组研究HIV-1感染北平顶猴后病毒持续性低水平复制的分子免疫学机制,郑永唐,中国科学院昆明动物研究所,220,2019-01至2022-12
2018,联合基金项目,A01,45,U1803115,L08,阿尔泰变质火山建造赋存的造山型金矿金元素来源、变质变形条件与抬升剥露历史研究,郑义,中山大学,56,2019-01至2021-12
2018,联合基金项目,A01,46,U1806210,D0603,滨海含水层海水入侵形成与治理机制研究,郑西来,中国海洋大学,278,2019-01至2022-12
2018,联合基金项目,A01,47,U1838101,A03,基于慧眼卫星的脉冲星导航算法研究与在轨验证,郑世界,中国科学院高能物理研究所,46,2019-01至2021-12
2018,联合基金项目,A01,48,U1804139,L04,葡萄糖导向的核可逆交联/盐桥键合脑靶向siRNA纳米药物的构建及抗阿尔茨海默症研究,郑蒙,河南大学,48,2019-01至2021-12
2018,联合基金项目,A01,49,U1830104,A06,掺稀土离子Yb：CaF2激光晶体光谱调控技术研究,郑丽和,中国科学院上海硅酸盐研究所,62,2019-01至2021-12
2018,联合基金项目,A01,50,U1803120,L05,跨视域监控视频行人再识别的多尺度分层融合模型和行为语义学习方法,郑宏伟,中国科学院新疆生态与地理研究所,53,2019-01至2021-12
2018,联合基金项目,A01,51,U1833124,F01,基于磷光法增强飞机防冰液二次结冰的可视化预警研究,郑保战,四川大学,38,2019-01至2021-12
2018,联合基金项目,A01,52,U1832166,A0805,三角反铁磁材料M2(OH)3X在强磁场下的量子磁性,赵志颖,中国科学院福建物质结构研究所,54,2019-01至2021-12
2018,联合基金项目,A01,53,U1867208,B060505,高盐份条件下低放废水深度净化机理与方法研究,赵璇,清华大学,268,2019-01至2022-12
2018,联合基金项目,A01,54,U1806208,D0205,胶西北滨海深部含金构造探测与采动灾害防控机理研究,赵兴东,东北大学,281,2019-01至2022-12
2018,联合基金项目,A01,55,U1813214,F030918,面向康复的外肌肉式运动辅助机器人关键技术研究,赵新刚,中国科学院沈阳自动化研究所,295,2019-01至2022-12
2018,联合基金项目,A01,56,U1813210,F030917,面向减小细胞伤害的微纳操作关键技术研究,赵新,南开大学,299,2019-01至2022-12
2018,联合基金项目,A01,57,U1831135,A0901,伽玛暴甚高能辐射研究,赵晓红,中国科学院云南天文台,50,2019-01至2021-12
2018,联合基金项目,A01,58,U1864204,F0603,智能汽车复杂动态环境的深度层级感知与理解方法研究,赵祥模,长安大学,216,2019-01至2022-01
2018,联合基金项目,A01,59,U1804119,L15,小浪底大坝对黄河下游水文影响区农业景观的生态水文效应研究,赵清贺,河南大学,48,2019-01至2021-12
2018,联合基金项目,A01,60,U1804254,L04,高端装备关键零部件的极限寿命制造基础理论与方法,赵明皞,郑州大学,210,2019-01至2022-12
2018,联合基金项目,A01,61,U1831106,A0903,基于1.2m望远镜的月球及中继星深空激光测距关键技术研究,赵金宇,中国科学院长春光学精密机械与物理研究所,52,2019-01至2021-12
2018,联合基金项目,A01,62,U1836222,F060405,面向特定领域的文本语义分析关键技术,赵海,上海交通大学,252,2019-01至2022-12
2018,联合基金项目,A01,63,U1833120,F01,膨胀型阻燃剂的纳米结构设计及其阻燃、增强飞机制造用环氧树脂研究,赵乘寿,西南交通大学,34,2019-01至2021-12
2018,联合基金项目,A01,64,U1804101,L15,土壤线虫-微生物食物网结构和功能对于改变植物资源输入的响应,赵灿灿,河南大学,49,2019-01至2021-12
2018,联合基金项目,A01,65,U1804109,L15,水虻-微生物联合降解四环素类物质的行为及降解机制,章伟成,南阳师范学院,45,2019-01至2021-12
2018,联合基金项目,A01,66,U1866209,E070402,基于61850的智能电网工控域边缘安全防御理论与方法研究,章坚民,杭州电子科技大学,260,2019-01至2022-12
2018,联合基金项目,A01,67,U1802235,L06,植物布尼亚病毒诱导病理囊泡的机制及对病毒系统侵染的调控作用,张仲凯,云南省农业科学院,212,2019-01至2022-12
2018,联合基金项目,A01,68,U1832159,A0802,LuBO3:Ce3+闪烁材料的化学组成、晶体结构与相变机理的同步辐射原位高通量研究,张志军,上海大学,54,2019-01至2021-12
2018,联合基金项目,A01,69,U1832180,A0806,中子衍射原位研究甲烷活化及合成气转化催化过程,张镇,中国科学技术大学,56,2019-01至2021-12
2018,联合基金项目,A01,70,U1830103,A06,机动平台下扩展面目标宽角度雷达回波积累方法,张增辉,上海交通大学,60,2019-01至2021-12
2018,联合基金项目,A01,71,U1832218,A0804,基于同步辐射X射线谱学的固态锂硫电池原位研究,张跃钢,清华大学,248,2019-01至2022-12
2018,联合基金项目,A01,72,U1860108,E04,干法协同脱除高炉煤气中酸性腐蚀组分的机理研究,张玉文,上海大学,51,2019-01至2021-12
2018,联合基金项目,A01,73,U1836210,F020605,多源漏洞数据智能分析和漏洞智能利用与挖掘研究,张玉清,中国科学院大学,254,2019-01至2022-11
2018,联合基金项目,A01,74,U1862107,B08,油浆定向裂解制备富芳烃油与协同脱固技术基础研究,张玉明,中国石油大学（北京）,42,2019-01至2021-12
2018,联合基金项目,A01,75,U1804252,L04,力-热-电性能匹配的载流摩擦铜基复合材料研究,张永振,河南科技大学,210,2019-01至2022-12
2018,联合基金项目,A01,76,U1836109,F020204,基于大数据的特定人物社会行为分析与预测关键技术研究,张莹,南开大学,66,2019-01至2021-12
2018,联合基金项目,A01,77,U1804281,L02,食管癌微环境GPR84+MDSCs影响免疫治疗效果的机制研究,张毅,郑州大学,211,2019-01至2022-12
2018,联合基金项目,A01,78,U1805242,L03,台湾浅海热液生态系统微生物驱动的碳-氮-硫循环耦合过程演变,张瑶,厦门大学,228,2019-01至2022-12
2018,联合基金项目,A01,79,U1864212,E0603,车用动力电池系统热场分布、热传输机理及热管理研究,张扬军,清华大学,210,2019-01至2022-12
2018,联合基金项目,A01,80,U1810113,E020603,煤基三维石墨烯宏观体的设计构筑及其光催化转化CO2的性能研究,张亚婷,西安科技大学,61,2019-01至2021-12
2018,联合基金项目,A01,81,U1833104,F01,基于光纤声发射监测阵列的航空复合材料健康与损伤演化机理研究,张学智,天津大学,36,2019-01至2021-12
2018,联合基金项目,A01,82,U1862206,B08,高活性配位可控聚合制备窄分子量分布、长链支化、官能化稀土顺丁橡胶,张学全,中国科学院长春应用化学研究所,240,2019-01至2022-12
2018,联合基金项目,A01,83,U1802256,L07,高比能电化学电容器材料及储荷机理研究,张校刚,南京航空航天大学,218,2019-01至2022-12
2018,联合基金项目,A01,84,U1801287,L02,阻滞L型Ca2+通道的夹竹桃科单萜吲哚生物碱的发现及其抗成瘾作用机制研究,张晓琦,暨南大学,245,2019-01至2022-12
2018,联合基金项目,A01,85,U1832154,A0802,共聚焦软X射线扫描透射显微三维结构成像,张祥志,中国科学院上海应用物理研究所,44,2019-01至2021-12
2018,联合基金项目,A01,86,U1832213,A0805,实用化铁基超导线材及其高场内插线圈研究,张现平,中国科学院电工研究所,254,2019-01至2022-12
2018,联合基金项目,A01,87,U1810105,D0208,煤储层气水两相受限赋存输运规律及数值模拟研究,张先敏,中国石油大学（华东）,60,2019-01至2021-12
2018,联合基金项目,A01,88,U1831202,A0903,超宽带高灵敏度超导热电子混频器及阵列接收机技术,张文,中国科学院紫金山天文台,290,2019-01至2022-12
2018,联合基金项目,A01,89,U1836219,F060306,复杂环境下语音数据的说话人识别及关键词检索,张卫强,清华大学,249,2019-01至2022-12
2018,联合基金项目,A01,90,U1803109,L10,烈性噬菌体的靶向筛选及其在大肠杆菌病中的防控研究,张炜,南京农业大学,56,2019-01至2021-12
2018,联合基金项目,A01,91,U1803110,L10,薰衣草/紫花苜蓿间作提高氮素固定和转移的根土互作机理,张维,伊犁师范学院,56,2019-01至2021-12
2018,联合基金项目,A01,92,U1803234,L10,新疆棉花铃叶系统水分高效利用的光合作用机制研究,张旺锋,石河子大学,252,2019-01至2022-12
2018,联合基金项目,A01,93,U1803127,L02,新疆维吾尔族、哈萨克族和汉族人群结核分枝杆菌免疫优势CTL和Th1表位的筛选与鉴定,张万江,石河子大学,56,2019-01至2021-12
2018,联合基金项目,A01,94,U1838201,A03,基于慧眼-HXMT高统计观测的X射线双星系统高能辐射研究,张澍,中国科学院高能物理研究所,350,2019-01至2022-12
2018,联合基金项目,A01,95,U1809212,D0608,基于水下无线传感器网络的深水网箱养殖智能化监测关键技术研究,张森林,浙江大学,204,2019-01至2022-12
2018,联合基金项目,A01,96,U1862102,B08,石化丙烯腈尾气催化燃烧净化的高N2选择性分子筛催化剂设计,张润铎,北京化工大学,42,2019-01至2021-12
2018,联合基金项目,A01,97,U1867201,E010102,FeCrAl系不锈钢包壳材料的成分与组织设计及蠕变和辐照机理研究,张瑞谦,中国核动力研究设计院,267,2019-01至2022-12
2018,联合基金项目,A01,98,U1804170,L02,MicroRNA-mRNA负调控网络对wistar大鼠酒依赖行为表征的调控作用及机制研究,张瑞岭,新乡医学院,48,2019-01至2021-12
2018,联合基金项目,A01,99,U1830203,A06,极端条件下光纤微结构演变及暗化动力学过程研究,张勤远,华南理工大学,256,2019-01至2022-12
2018,联合基金项目,A01,100,U1810119,E0402,基于雷达预探与截割反馈的采煤机煤岩界面精细化建模方法研究,张强,辽宁工程技术大学,61,2019-01至2021-12
2018,联合基金项目,A01,101,U1801257,L04,高安全高比能固态锂硫电池的研究,张强,清华大学,255,2019-01至2022-12
2018,联合基金项目,A01,102,U1804122,L04,基于柱[5]芳烃的超分子聚合物的可控构筑及功能研究,张倩,河南师范大学,49,2019-01至2021-12
2018,联合基金项目,A01,103,U1834211,G0119,基于协同指挥的高铁智能调度理论与方法研究,张琦,中国铁道科学研究院集团有限公司,229,2019-01至2022-12
2018,联合基金项目,A01,104,U1810126,E060404,CFB机组变工况多参数惯性失衡及超低排放基础研究,张缦,清华大学,61,2019-01至2021-12
2018,联合基金项目,A01,105,U1832181,A0805,应用电子顺磁共振方法揭示膜铁转运蛋白的动态转运机制,张隆华,中国科学技术大学,56,2019-01至2021-12
2018,联合基金项目,A01,106,U1803129,L02,纳米材料包被的供体T细胞通过免疫隔离缓解移植物抗宿主疾病并保留移植物抗白血病研究,张玲玲,安徽医科大学,56,2019-01至2021-12
2018,联合基金项目,A01,107,U1804165,L05,可重构超材料基二维过渡金属硫化物的光电特性及纳米器件研究,张利伟,河南理工大学,47,2019-01至2021-12
2018,联合基金项目,A01,108,U1860206,E04,“精炼渣-钢液-夹杂物-合金-耐火材料-空气”多元体系下钢中非金属夹杂物瞬态现象的基础研究,张立峰,北京科技大学,300,2019-01至2022-12
2018,联合基金项目,A01,109,U1804180,L02,人表皮神经嵴干细胞在白癜风毛囊周围复色中作用的研究,张江安,郑州大学,47,2019-01至2021-12
2018,联合基金项目,A01,110,U1830134,A06,高氮金属配合物电荷转移效应与激光起爆特性关系研究,张建国,北京理工大学,62,2019-01至2021-12
2018,联合基金项目,A01,111,U1860111,E04,抗硫管铸坯凝固组织、点状偏析及其与带状组织相关性,张家泉,北京科技大学,52,2019-01至2021-12
2018,联合基金项目,A01,112,U1864201,F0304,智能网联柴油车燃烧与后处理系统多目标协调优化,张辉,北京航空航天大学,205,2019-01至2022-12
2018,联合基金项目,A01,113,U1836216,F0603,基于信息融合的精准身份识别方法,张化祥,山东师范大学,245,2019-01至2022-12
2018,联合基金项目,A01,114,U1810122,E041604,连续剪切正挤压镁合金的组织调控、强韧性能与拉深变形机理,张华,太原理工大学,62,2019-01至2021-12
2018,联合基金项目,A01,115,U1867205,B0605,PUREX流程中镎、锝与还原剂的反应过程与机理研究,张虎,中国原子能科学研究院,268,2019-01至2022-12
2018,联合基金项目,A01,116,U1801265,L05,面向医学图像信息的强泛化智能计算技术,张贺晔,中国科学院深圳先进技术研究院,271,2019-01至2022-12
2018,联合基金项目,A01,117,U1831128,A0901,基于FAST的致密射电源VLBI研究,张海燕,中国科学院国家天文台,60,2019-01至2021-12
2018,联合基金项目,A01,118,U1839205,D0402,地震、重力与大地电磁联合反演算法研究及在川滇地区岩石圈结构高分辨率成像的应用,张海江,中国科学技术大学,231,2019-01至2022-12
2018,联合基金项目,A01,119,U1838116,A03,用I型X射线暴探究热核暴在中子星表面点燃及扩展过程,张国宝,中国科学院云南天文台,46,2019-01至2021-12
2018,联合基金项目,A01,120,U1833108,F01,鸟撞风扇叶片突加不平衡诱发转子系统故障机理研究,张桂昌,中国民航大学,34,2019-01至2021-12
2018,联合基金项目,A01,121,U1832130,A0803,弱束缚核6Li+98,100Mo系统的近垒熔合反应中破裂和转移机制研究,张高龙,北京航空航天大学,54,2019-01至2021-12
2018,联合基金项目,A01,122,U1810207,E0414,超级奥氏体不锈钢凝固和热加工中的多尺度组织调控,张福成,燕山大学,260,2019-01至2022-12
2018,联合基金项目,A01,123,U1832125,A0802,基于多肽的共组装结构与生物活性研究,张峰,广州医科大学,54,2019-01至2021-12
2018,联合基金项目,A01,124,U1837602,E0503,航天器高性能惯性执行机构关键制造技术基础,张笃周,北京控制工程研究所,880,2019-01至2022-12
2018,联合基金项目,A01,125,U1830206,A06,温稠密物质太赫兹波段电导率的实验和理论研究,张栋文,中国人民解放军国防科技大学,256,2019-01至2022-12
2018,联合基金项目,A01,126,U1830111,A06,结构可控的冷原子全息光波导的设计和应用研究,张丹伟,华南师范大学,62,2019-01至2021-12
2018,联合基金项目,A01,127,U1804199,L02,新型朊蛋白/代谢型谷氨酸受体5抑制剂干预APP转基因大鼠突触可塑性的机制研究,张岱男,新乡医学院,47,2019-01至2021-12
2018,联合基金项目,A01,128,U1831105,A0903,极大望远镜宽视场光学光谱仪结构轻量化与碳纤维复合材料应用研究,张大旭,上海交通大学,55,2019-01至2021-12
2018,联合基金项目,A01,129,U1865203,E0907,深部断层活化规律与洞室群稳定性和环境安全性评价,张传庆,中国科学院武汉岩土力学研究所,290,2019-01至2022-12
2018,联合基金项目,A01,130,U1866212,E0710,冲击暂态下智能电力设备动态失效机理及电磁干扰分层协同防护技术,张波,清华大学,260,2019-01至2022-12
2018,联合基金项目,A01,131,U1831136,A0905,基于BeSSeL项目存档数据的VLBI校准源数据库,张波,中国科学院上海天文台,50,2019-01至2021-12
2018,联合基金项目,A01,132,U1831124,A0901,Fermi耀变体光学波段能谱演化及其物理机制研究,张丙开,阜阳师范学院,59,2019-01至2021-12
2018,联合基金项目,A01,133,U1804140,L04,埃洛石纳米管表面微结构调控及其纳米金属催化剂的高效负载,张冰,郑州大学,48,2019-01至2021-12
2018,联合基金项目,A01,134,U1832124,A0802,基于同步辐射X射线谱学新型硅基超分子杂化功能材料吸附放射性核素Cs-137的机制,张安运,浙江大学,56,2019-01至2021-12
2018,联合基金项目,A01,135,U1865205,A050506,极低辐射本底多电极高纯锗探测技术研究,曾志,清华大学,290,2019-01至2022-12
2018,联合基金项目,A01,136,U1804194,L02,河南汉族中高基因差异度Y-SNPs的筛选及应用研究,曾昭书,郑州大学,48,2019-01至2021-12
2018,联合基金项目,A01,137,U1833119,F01,面向机场安保领域的多生物特征身份认证关键技术研究,曾山,武汉轻工大学,34,2019-01至2021-12
2018,联合基金项目,A01,138,U1802271,G04,大数据环境下的云南边疆民族文化计算支撑技术与实证研究,岳昆,云南大学,100,2019-01至2022-12
2018,联合基金项目,A01,139,U1864210,E050203,基于载荷谱的电动汽车传动构件疲劳寿命与系统可靠性研究,苑士华,北京理工大学,210,2019-01至2022-12
2018,联合基金项目,A01,140,U1831119,A0901,基于发射线变化利用2米级望远镜分析Blazars的光变来源,袁聿海,广州大学,54,2019-01至2021-12
2018,联合基金项目,A01,141,U1832204,A0801,BESIII实验离线软件发展与研究,袁野,中国科学院高能物理研究所,248,2019-01至2022-12
2018,联合基金项目,A01,142,U1866601,E070401,电力电子化电力系统多尺度非线性耦合振荡基础理论研究,袁小明,华中科技大学,1200,2019-01至2022-12
2018,联合基金项目,A01,143,U1804164,L05,移动边缘计算中共享内容的后验式缓存机理研究,袁培燕,河南师范大学,47,2019-01至2021-12
2018,联合基金项目,A01,144,U1813220,E0501,基于人-机-物共享空间的医疗服务机器人定位和导航关键技术研究,袁亮,新疆大学,300,2019-01至2022-12
2018,联合基金项目,A01,145,U1809221,E050901,高端滚动轴承智能设计与制造关键技术及服役可靠性研究,袁巨龙,浙江工业大学,200,2019-01至2022-12
2018,联合基金项目,A01,146,U1860201,E04,热轧无缝钢管在线控制冷却机制及形变/相变一体化在线组织调控,袁国,东北大学,300,2019-01至2022-12
2018,联合基金项目,A01,147,U1834208,E080702,城区高铁大直径盾构隧道施工智能控制理论与关键技术,袁大军,北京交通大学,229,2019-01至2022-12
2018,联合基金项目,A01,148,U1833101,F01,机场场面监视中复杂目标检测与实时跟踪关键深度学习技术研究,袁春,清华大学,38,2019-01至2021-12
2018,联合基金项目,A01,149,U1832148,A0805,离子掺杂羟基磷灰石的微结构及其与BMP-7多肽相互作用机理的高场固体NMR研究,喻志武,中国科学院合肥物质科学研究院,54,2019-01至2021-12
2018,联合基金项目,A01,150,U1804134,L04,基于功能梯度压电陶瓷的高温超声导波换能器研制,禹建功,河南理工大学,49,2019-01至2021-12
2018,联合基金项目,A01,151,U1801661,L05,利用可控量子比特阵列模拟若干典型物理模型,俞大鹏,南方科技大学,1054,2019-01至2022-12
2018,联合基金项目,A01,152,U1832122,A0803,用于放射性束物理的新型大面积反符合探测技术研究,余玉洪,中国科学院近代物理研究所,54,2019-01至2021-12
2018,联合基金项目,A01,153,U1838203,A03,X射线双星爆发和演化的系统观测研究,余文飞,中国科学院上海天文台,345,2019-01至2022-12
2018,联合基金项目,A01,154,U1867219,A050504,新型燃料元件LOCA条件下复杂行为及安全特性研究,余红星,中国核动力研究设计院,230,2019-01至2022-12
2018,联合基金项目,A01,155,U1804193,L02,工程化的exosome共递送anti-PDL-1/miR-145在结肠癌免疫治疗中的作用研究,于英杰,河南科技大学,47,2019-01至2021-12
2018,联合基金项目,A01,156,U1831131,A0904,构建基于脉冲星搜索数据库的FAST多波束干扰消除和快速射电暴实时触发系统,于徐红,贵州师范大学,60,2019-01至2021-12
2018,联合基金项目,A01,157,U1806218,D071104,黄河三角洲典型河口湿地生态网络构建及其资源环境效应,于君宝,鲁东大学,280,2019-01至2022-12
2018,联合基金项目,A01,158,U1813221,E0501,面向航空狭小空间作业的柔性连续体机器人刚度调控与精度保障研究,于靖军,北京航空航天大学,300,2019-01至2022-12
2018,联合基金项目,A01,159,U1811261,F02,基于大数据的交互式个性化教学环境构建方法研究,于戈,东北大学,512,2019-01至2022-12
2018,联合基金项目,A01,160,U1806227,E090904,山东省滨海沙滩防护工程环境灾害及防灾减灾对策研究,尤再进,鲁东大学,280,2019-01至2022-12
2018,联合基金项目,A01,161,U1836113,F020303,无先验知识的虚拟化平台内核层恶意行为深度检测与动态防御,应凌云,中国科学院软件研究所,67,2019-01至2021-12
2018,联合基金项目,A01,162,U1804197,L02,Tau蛋白异常聚集激活钙神经素诱导阿尔兹海默病记忆障碍的神经网络钙振荡机制研究,尹雅玲,新乡医学院,48,2019-01至2021-12
2018,联合基金项目,A01,163,U1830121,A06,辐照条件下典型掺杂GaN力学特性的多尺度模拟研究,易新,北京大学,62,2019-01至2021-12
2018,联合基金项目,A01,164,U1810125,E060101,新型焦粉链式气化耦合焦炉煤气高值化利用基础研究,易群,太原理工大学,61,2019-01至2021-12
